	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description	assay	source	group
6221	ENCFF032IMA-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6220	RNA:endothelial cell of umbilical vein cytosolic fraction male newborn	rna	encode	encode-rna
6222	ENCFF804BGA+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6223	RNA:endothelial cell of umbilical vein nuclear fraction male newborn	rna	encode	encode-rna
6223	ENCFF804BGA-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6222	RNA:endothelial cell of umbilical vein nuclear fraction male newborn	rna	encode	encode-rna
6224	ENCFF431NUC+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6225	RNA:HepG2 nuclear fraction	rna	encode	encode-rna
6225	ENCFF431NUC-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6224	RNA:HepG2 nuclear fraction	rna	encode	encode-rna
6226	ENCFF065PJM+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6227	RNA:HepG2	rna	encode	encode-rna
6227	ENCFF065PJM-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6226	RNA:HepG2	rna	encode	encode-rna
6228	ENCFF518DFP+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6229	RNA:HepG2 cytosolic fraction	rna	encode	encode-rna
6229	ENCFF518DFP-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6228	RNA:HepG2 cytosolic fraction	rna	encode	encode-rna
6230	ENCFF119ONM+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6231	RNA:K562	rna	encode	encode-rna
6231	ENCFF119ONM-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6230	RNA:K562	rna	encode	encode-rna
6232	ENCFF217JSG+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6233	RNA:keratinocyte nuclear fraction female	rna	encode	encode-rna
6233	ENCFF217JSG-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6232	RNA:keratinocyte nuclear fraction female	rna	encode	encode-rna
6234	ENCFF226FBQ+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6235	RNA:keratinocyte cytosolic fraction female	rna	encode	encode-rna
6235	ENCFF226FBQ-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6234	RNA:keratinocyte cytosolic fraction female	rna	encode	encode-rna
6236	ENCFF703WGS+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6237	RNA:keratinocyte female	rna	encode	encode-rna
6237	ENCFF703WGS-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6236	RNA:keratinocyte female	rna	encode	encode-rna
6238	ENCFF664JII+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6239	RNA:fibroblast of lung male adult (45 years)	rna	encode	encode-rna
6239	ENCFF664JII-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6238	RNA:fibroblast of lung male adult (45 years)	rna	encode	encode-rna
6240	ENCFF217KTR+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6241	RNA:SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours	rna	encode	encode-rna
6241	ENCFF217KTR-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6240	RNA:SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours	rna	encode	encode-rna
6242	ENCFF983FMY+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6243	RNA:GM12878 nuclear fraction	rna	encode	encode-rna
6243	ENCFF983FMY-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6242	RNA:GM12878 nuclear fraction	rna	encode	encode-rna
6244	ENCFF425GMM+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6245	RNA:HeLa-S3 cytosolic fraction	rna	encode	encode-rna
6245	ENCFF425GMM-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6244	RNA:HeLa-S3 cytosolic fraction	rna	encode	encode-rna
6246	ENCFF515VVS+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6247	RNA:HeLa-S3 nuclear fraction	rna	encode	encode-rna
6247	ENCFF515VVS-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6246	RNA:HeLa-S3 nuclear fraction	rna	encode	encode-rna
6248	ENCFF708PAF+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6249	RNA:HeLa-S3	rna	encode	encode-rna
6249	ENCFF708PAF-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6248	RNA:HeLa-S3	rna	encode	encode-rna
6250	ENCFF669RVI+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6251	RNA:K562 nuclear fraction	rna	encode	encode-rna
6251	ENCFF669RVI-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6250	RNA:K562 nuclear fraction	rna	encode	encode-rna
6252	ENCFF795XIC+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6253	RNA:MCF-7	rna	encode	encode-rna
6253	ENCFF795XIC-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6252	RNA:MCF-7	rna	encode	encode-rna
6254	ENCFF124AUH+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6255	RNA:K562 chromatin fraction	rna	encode	encode-rna
6255	ENCFF124AUH-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6254	RNA:K562 chromatin fraction	rna	encode	encode-rna
6256	ENCFF886LMB+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6257	RNA:K562 nucleolus fraction	rna	encode	encode-rna
6257	ENCFF886LMB-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6256	RNA:K562 nucleolus fraction	rna	encode	encode-rna
6258	ENCFF246QLC+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6259	RNA:K562 nucleoplasmic fraction	rna	encode	encode-rna
6259	ENCFF246QLC-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6258	RNA:K562 nucleoplasmic fraction	rna	encode	encode-rna
6260	ENCFF087WJT+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6261	RNA:IMR-90	rna	encode	encode-rna
6261	ENCFF087WJT-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6260	RNA:IMR-90	rna	encode	encode-rna
6262	ENCFF717ESE+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6263	RNA:A549 cytosolic fraction	rna	encode	encode-rna
6263	ENCFF717ESE-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6262	RNA:A549 cytosolic fraction	rna	encode	encode-rna
6264	ENCFF771QOV+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6265	RNA:A549 nuclear fraction	rna	encode	encode-rna
6265	ENCFF771QOV-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6264	RNA:A549 nuclear fraction	rna	encode	encode-rna
6266	ENCFF096YGQ+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6267	RNA:IMR-90 cytosolic fraction	rna	encode	encode-rna
6267	ENCFF096YGQ-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6266	RNA:IMR-90 cytosolic fraction	rna	encode	encode-rna
6268	ENCFF229AJQ+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6269	RNA:MCF-7 nuclear fraction	rna	encode	encode-rna
6269	ENCFF229AJQ-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6268	RNA:MCF-7 nuclear fraction	rna	encode	encode-rna
6270	ENCFF236YOT+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6271	RNA:IMR-90 nuclear fraction	rna	encode	encode-rna
6271	ENCFF236YOT-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6270	RNA:IMR-90 nuclear fraction	rna	encode	encode-rna
6272	ENCFF705NPF+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6273	RNA:IMR-90	rna	encode	encode-rna
6273	ENCFF705NPF-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6272	RNA:IMR-90	rna	encode	encode-rna
6274	ENCFF031HEW+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6275	RNA:SK-N-SH cytosolic fraction	rna	encode	encode-rna
6275	ENCFF031HEW-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6274	RNA:SK-N-SH cytosolic fraction	rna	encode	encode-rna
6276	ENCFF256CAM+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6277	RNA:SK-N-SH nuclear fraction	rna	encode	encode-rna
6277	ENCFF256CAM-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6276	RNA:SK-N-SH nuclear fraction	rna	encode	encode-rna
6278	ENCFF601EJS+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6279	RNA:SK-N-SH	rna	encode	encode-rna
6279	ENCFF601EJS-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6278	RNA:SK-N-SH	rna	encode	encode-rna
6280	ENCFF297JKU+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6281	RNA:MCF-7 cytosolic fraction	rna	encode	encode-rna
6281	ENCFF297JKU-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6280	RNA:MCF-7 cytosolic fraction	rna	encode	encode-rna
6282	ENCFF252DFZ+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6283	RNA:B cell female adult (27 years) and female adult (43 years)	rna	encode	encode-rna
6283	ENCFF252DFZ-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6282	RNA:B cell female adult (27 years) and female adult (43 years)	rna	encode	encode-rna
6284	ENCFF779FMR+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6285	RNA:placental pericyte female newborn and male newborn	rna	encode	encode-rna
6285	ENCFF779FMR-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6284	RNA:placental pericyte female newborn and male newborn	rna	encode	encode-rna
6286	ENCFF653TAB+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6287	RNA:mesenchymal stem cell of adipose female adult (37 years) and female adult (42 years)	rna	encode	encode-rna
6287	ENCFF653TAB-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6286	RNA:mesenchymal stem cell of adipose female adult (37 years) and female adult (42 years)	rna	encode	encode-rna
6288	ENCFF841GMC+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6289	RNA:hematopoietic multipotent progenitor cell	rna	encode	encode-rna
6289	ENCFF841GMC-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6288	RNA:hematopoietic multipotent progenitor cell	rna	encode	encode-rna
6290	ENCFF798NEI+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6291	RNA:hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)	rna	encode	encode-rna
6291	ENCFF798NEI-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6290	RNA:hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)	rna	encode	encode-rna
6292	ENCFF023YXV+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6293	RNA:CD14-positive monocyte female	rna	encode	encode-rna
6293	ENCFF023YXV-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6292	RNA:CD14-positive monocyte female	rna	encode	encode-rna
6294	ENCFF359MTP+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6295	RNA:mesenchymal stem cell of the bone marrow female adult (60 years) and male adult (57 years)	rna	encode	encode-rna
6295	ENCFF359MTP-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6294	RNA:mesenchymal stem cell of the bone marrow female adult (60 years) and male adult (57 years)	rna	encode	encode-rna
6296	ENCFF314QIG+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6297	RNA:articular chondrocyte of knee joint female adult (56 years) and male adult (64 years)	rna	encode	encode-rna
6297	ENCFF314QIG-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6296	RNA:articular chondrocyte of knee joint female adult (56 years) and male adult (64 years)	rna	encode	encode-rna
6298	ENCFF953CRN+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6299	RNA:osteoblast female adult (56 years) and male adult (62 years)	rna	encode	encode-rna
6299	ENCFF953CRN-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6298	RNA:osteoblast female adult (56 years) and male adult (62 years)	rna	encode	encode-rna
6300	ENCFF143TXA+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6301	RNA:vein endothelial cell male adult (48 years) and male adult (52 years)	rna	encode	encode-rna
6301	ENCFF143TXA-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6300	RNA:vein endothelial cell male adult (48 years) and male adult (52 years)	rna	encode	encode-rna
6302	ENCFF343FWG+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6303	RNA:fibroblast of dermis female adult (44 years) and female adult (55 years)	rna	encode	encode-rna
6303	ENCFF343FWG-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6302	RNA:fibroblast of dermis female adult (44 years) and female adult (55 years)	rna	encode	encode-rna
6304	ENCFF804YRV+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6305	RNA:skeletal muscle satellite cell female adult (64 years) and male adult (21 years)	rna	encode	encode-rna
6305	ENCFF804YRV-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6304	RNA:skeletal muscle satellite cell female adult (64 years) and male adult (21 years)	rna	encode	encode-rna
6306	ENCFF256ZZS+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6307	RNA:fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years)	rna	encode	encode-rna
6307	ENCFF256ZZS-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6306	RNA:fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years)	rna	encode	encode-rna
6308	ENCFF805HMR+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6309	RNA:thoracic aorta endothelial cell female adult (22 years) and male adult (55 years)	rna	encode	encode-rna
6309	ENCFF805HMR-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6308	RNA:thoracic aorta endothelial cell female adult (22 years) and male adult (55 years)	rna	encode	encode-rna
6310	ENCFF649CUP+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6311	RNA:fibroblast of villous mesenchyme female newborn and male newborn	rna	encode	encode-rna
6311	ENCFF649CUP-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6310	RNA:fibroblast of villous mesenchyme female newborn and male newborn	rna	encode	encode-rna
6312	ENCFF233TOO+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6313	RNA:subcutaneous preadipocyte female adult (62 years) and male adult (65 years)	rna	encode	encode-rna
6313	ENCFF233TOO-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6312	RNA:subcutaneous preadipocyte female adult (62 years) and male adult (65 years)	rna	encode	encode-rna
6314	ENCFF096YBH+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6315	RNA:mammary epithelial cell female adult (23 years)	rna	encode	encode-rna
6315	ENCFF096YBH-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6314	RNA:mammary epithelial cell female adult (23 years)	rna	encode	encode-rna
6316	ENCFF492ICA+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6317	RNA:mesenchymal stem cell of Wharton's jelly female newborn and male newborn	rna	encode	encode-rna
6317	ENCFF492ICA-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6316	RNA:mesenchymal stem cell of Wharton's jelly female newborn and male newborn	rna	encode	encode-rna
6318	ENCFF591NKN+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6319	RNA:placental epithelial cell female newborn and male newborn	rna	encode	encode-rna
6319	ENCFF591NKN-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6318	RNA:placental epithelial cell female newborn and male newborn	rna	encode	encode-rna
6320	ENCFF723WDG+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6321	RNA:melanocyte of skin male child (1 year) and male child (3 years)	rna	encode	encode-rna
6321	ENCFF723WDG-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6320	RNA:melanocyte of skin male child (1 year) and male child (3 years)	rna	encode	encode-rna
6322	ENCFF230ZSG+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6323	RNA:melanocyte of skin female adult (52 years) and male adult (55 years)	rna	encode	encode-rna
6323	ENCFF230ZSG-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6322	RNA:melanocyte of skin female adult (52 years) and male adult (55 years)	rna	encode	encode-rna
6324	ENCFF151XTV+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6325	RNA:mononuclear cell female adult (52 years)	rna	encode	encode-rna
6325	ENCFF151XTV-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6324	RNA:mononuclear cell female adult (52 years)	rna	encode	encode-rna
6326	ENCFF853JVS+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6327	RNA:GM12878 nucleolus fraction	rna	encode	encode-rna
6327	ENCFF853JVS-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6326	RNA:GM12878 nucleolus fraction	rna	encode	encode-rna
6328	ENCFF982YRZ	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6328	RNA:K562 treated with Interferon gamma for 6 hours	rna	encode	encode-rna
6329	ENCFF594PZM	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6329	RNA:K562 treated with Interferon gamma for 30 minutes	rna	encode	encode-rna
6330	ENCFF722OTS	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6330	RNA:K562 treated with interferon alpha for 6 hours	rna	encode	encode-rna
6331	ENCFF311UQI	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6331	RNA:K562 treated with interferon alpha for 30 minutes	rna	encode	encode-rna
6332	ENCFF987SCM	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6332	RNA:GM12891	rna	encode	encode-rna
6333	ENCFF659BXA	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6333	RNA:GM12892	rna	encode	encode-rna
6334	ENCFF069PST	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6334	RNA:HCT116	rna	encode	encode-rna
6335	ENCFF106FBY	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6335	RNA:skeletal muscle myoblast	rna	encode	encode-rna
6336	ENCFF543YFY	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6336	RNA:myocyte originated from LHCN-M2	rna	encode	encode-rna
6337	ENCFF905ISC	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6337	RNA:LHCN-M2	rna	encode	encode-rna
6338	ENCFF808PHI	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6338	RNA:MCF-7	rna	encode	encode-rna
6339	ENCFF036JNR	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6339	RNA:fibroblast of lung	rna	encode	encode-rna
6340	ENCFF684NXV	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6340	RNA:GM12878	rna	encode	encode-rna
6341	ENCFF860AKE	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6341	RNA:K562	rna	encode	encode-rna
6342	ENCFF687EZU	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6342	RNA:H1	rna	encode	encode-rna
6343	ENCFF587FSZ	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6343	RNA:HeLa-S3	rna	encode	encode-rna
6344	ENCFF995HXY	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6344	RNA:HepG2	rna	encode	encode-rna
6345	ENCFF618GYZ	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6345	RNA:endothelial cell of umbilical vein newborn	rna	encode	encode-rna
6346	ENCFF609GRY	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6346	RNA:keratinocyte female	rna	encode	encode-rna
6347	ENCFF155OWV+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6348	RNA:OCI-LY7	rna	encode	encode-rna
6348	ENCFF155OWV-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6347	RNA:OCI-LY7	rna	encode	encode-rna
6349	ENCFF227YIR+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6350	RNA:pancreas tissue female adult (30 years)	rna	encode	encode-rna
6350	ENCFF227YIR-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6349	RNA:pancreas tissue female adult (30 years)	rna	encode	encode-rna
6351	ENCFF775NPV+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6352	RNA:endodermal cell originated from HUES64	rna	encode	encode-rna
6352	ENCFF775NPV-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6351	RNA:endodermal cell originated from HUES64	rna	encode	encode-rna
6353	ENCFF357VZF+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6354	RNA:adrenal gland tissue female adult (47 years)	rna	encode	encode-rna
6354	ENCFF357VZF-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6353	RNA:adrenal gland tissue female adult (47 years)	rna	encode	encode-rna
6355	ENCFF496WON	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6355	RNA:K562 treated with 100 nM GSK J4 for 4 hours	rna	encode	encode-rna
6356	ENCFF028ZKC	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6356	RNA:CD8-positive, alpha-beta memory T cell	rna	encode	encode-rna
6357	ENCFF719AYC	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6357	RNA:left renal cortex interstitium tissue male embryo (105 days)	rna	encode	encode-rna
6358	ENCFF952CKD+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6359	RNA:Right ventricle myocardium inferior tissue male adult (60 years)	rna	encode	encode-rna
6359	ENCFF952CKD-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6358	RNA:Right ventricle myocardium inferior tissue male adult (60 years)	rna	encode	encode-rna
6360	ENCFF233HJC+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6361	RNA:middle frontal area 46 tissue female adult (90 or above years)	rna	encode	encode-rna
6361	ENCFF233HJC-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6360	RNA:middle frontal area 46 tissue female adult (90 or above years)	rna	encode	encode-rna
6362	ENCFF626VIR+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6363	RNA:HepG2 insoluble cytoplasmic fraction	rna	encode	encode-rna
6363	ENCFF626VIR-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6362	RNA:HepG2 insoluble cytoplasmic fraction	rna	encode	encode-rna
6364	ENCFF401YXF+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6365	RNA:mammary epithelial cell female	rna	encode	encode-rna
6365	ENCFF401YXF-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6364	RNA:mammary epithelial cell female	rna	encode	encode-rna
6366	ENCFF354WKE	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6366	RNA:fibroblast of skin of scalp male embryo (97 days)	rna	encode	encode-rna
6367	ENCFF044XSJ	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6367	RNA:bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days	rna	encode	encode-rna
6368	ENCFF796PND+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6369	RNA:thyroid gland tissue male adult (54 years)	rna	encode	encode-rna
6369	ENCFF796PND-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6368	RNA:thyroid gland tissue male adult (54 years)	rna	encode	encode-rna
6370	ENCFF408WKS	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6370	RNA:muscle of back tissue female embryo (115 days)	rna	encode	encode-rna
6371	ENCFF123MLK	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	6371	RNA:left renal pelvis tissue male embryo (105 days)	rna	encode	encode-rna
6372	ENCFF182JIC+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6373	RNA:testis tissue male adult (37 years)	rna	encode	encode-rna
6373	ENCFF182JIC-	path/to/data/coverage-.w5	768	384	0.3	sum_sqrt	6372	RNA:testis tissue male adult (37 years)	rna	encode	encode-rna
6374	ENCFF579IBH+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	6375	RNA:CD4-positive, alpha-beta T cell male adult (20 years)	rna	encode	encode-rna
